FPR,TPR,Threshold
0.0,0.13864306784660768,0.9987196922302246
0.0,0.14085545722713863,0.9987195730209351
0.0,0.14233038348082597,0.9987192153930664
0.0,0.14528023598820058,0.9987189769744873
0.0,0.14970501474926254,0.9987177848815918
0.0,0.1541297935103245,0.998717188835144
0.0,0.1556047197640118,0.9987169504165649
0.0,0.1570796460176991,0.9987167119979858
0.0,0.15855457227138642,0.9987164735794067
0.0,0.1607669616519174,0.9987163543701172
0.0,0.16150442477876106,0.9987161159515381
0.0,0.16519174041297935,0.9987159967422485
0.0,0.16666666666666666,0.998715877532959
0.0,0.16887905604719763,0.9987155199050903
0.0,0.17182890855457228,0.9987151622772217
0.0,0.17404129793510326,0.9987150430679321
0.0,0.17551622418879056,0.998714804649353
0.0,0.17772861356932154,0.9987143278121948
0.0,0.17920353982300885,0.9987142086029053
0.0,0.17994100294985252,0.9987139701843262
0.0,0.18657817109144542,0.9987132549285889
0.0,0.1873156342182891,0.9987130165100098
0.0,0.1902654867256637,0.9987127780914307
0.0,0.19321533923303835,0.9987126588821411
0.0,0.19469026548672566,0.9987121820449829
0.0,0.19542772861356933,0.9987120628356934
0.0,0.19690265486725664,0.9987119436264038
0.0,0.1976401179941003,0.9987115859985352
0.0,0.2013274336283186,0.998711347579956
0.0,0.20353982300884957,0.9987112283706665
0.0,0.20648967551622419,0.9987109899520874
0.0,0.20870206489675516,0.9987106323242188
0.0,0.20943952802359883,0.9987105131149292
0.0,0.21091445427728614,0.9987103939056396
0.0,0.21238938053097345,0.998710036277771
0.0,0.2168141592920354,0.9987096786499023
0.0,0.22123893805309736,0.9987095594406128
0.0,0.22271386430678466,0.9987094402313232
0.0,0.2234513274336283,0.9987093210220337
0.0,0.22492625368731564,0.9987092018127441
0.0,0.22640117994100295,0.9987088441848755
0.0,0.2323008849557522,0.9987083673477173
0.0,0.23303834808259588,0.9987082481384277
0.0,0.23525073746312683,0.9987081289291382
0.0,0.2359882005899705,0.9987078905105591
0.0,0.2374631268436578,0.9987077713012695
0.0,0.24188790560471976,0.9987075328826904
0.0,0.24336283185840707,0.9987074136734009
0.0,0.24410029498525074,0.9987072944641113
0.0,0.24631268436578171,0.9987070560455322
0.0,0.24778761061946902,0.9987066984176636
0.0,0.24926253687315633,0.998706579208374
0.0,0.2536873156342183,0.9987063407897949
0.0,0.2551622418879056,0.9987062215805054
0.0,0.2581120943952802,0.9987061023712158
0.0,0.2588495575221239,0.9987059831619263
0.0,0.2617994100294985,0.9987058639526367
0.0,0.26327433628318586,0.9987057447433472
0.0,0.26474926253687314,0.998705267906189
0.0,0.2662241887905605,0.9987050294876099
0.0,0.26843657817109146,0.9987049102783203
0.0,0.26991150442477874,0.9987047910690308
0.0,0.27949852507374634,0.9987024068832397
0.0,0.2809734513274336,0.9987022876739502
0.0,0.2831858407079646,0.9987016916275024
0.0,0.2861356932153392,0.9987012147903442
0.0,0.28761061946902655,0.9987009763717651
0.0,0.29056047197640117,0.9987003803253174
0.0,0.2935103244837758,0.9987002611160278
0.0,0.2949852507374631,0.9987000226974487
0.0,0.29572271386430676,0.9986997842788696
0.0,0.3001474926253687,0.998699426651001
0.0,0.3008849557522124,0.9986993074417114
0.0,0.3023598820058997,0.9986991882324219
0.0,0.30457227138643067,0.9986985921859741
0.0,0.306047197640118,0.998698353767395
0.0,0.30678466076696165,0.9986982345581055
0.0,0.3089970501474926,0.9986979961395264
0.0,0.30973451327433627,0.9986978769302368
0.0,0.31268436578171094,0.9986974596977234
0.0,0.3141592920353982,0.9986972212791443
0.0,0.3185840707964602,0.9986968636512756
0.0,0.32079646017699115,0.9986966252326965
0.0,0.3215339233038348,0.998696506023407
0.0,0.3230088495575221,0.9986963868141174
0.0,0.32595870206489674,0.9986962676048279
0.0,0.32964601769911506,0.9986960291862488
0.0,0.334070796460177,0.9986959099769592
0.0,0.336283185840708,0.9986957907676697
0.0,0.3392330383480826,0.9986956715583801
0.0,0.33997050147492625,0.9986955523490906
0.0,0.34292035398230086,0.998695433139801
0.0,0.34365781710914456,0.9986953139305115
0.0,0.3466076696165192,0.9986951947212219
0.0,0.3473451327433628,0.9986950755119324
